dip,dib,rm,ind_corr,v_corr,perc_juros,v_juros,rm_atual,v_ant,v_atual,soma,parcelas,p_ant,p_atual
01/08/2024,01/02/2013,847.5,1.6722237,1417.20958575,0.3083,436.92571528672505,1854.1353010367252,71943.51825552963,12776.48174447036,84720.0,131,131,7
01/08/2024,01/03/2013,847.5,1.66092938,1407.63764955,0.3083,433.97468735626506,1841.6123369062652,71943.51825552963,12776.48174447036,84720.0,130,130,7
01/08/2024,01/04/2013,847.5,1.65283051,1400.773857225,0.3083,431.85858018246756,1832.6324374074675,71943.51825552963,12776.48174447036,84720.0,129,129,7
01/08/2024,01/05/2013,847.5,1.64444384,1393.6661544,0.3083,429.66727540152004,1823.3334298015202,71943.51825552963,12776.48174447036,84720.0,128,128,7
01/08/2024,01/06/2013,847.5,1.63691404,1387.2846488999999,0.3083,427.69985725587,1814.98450615587,71943.51825552963,12776.48174447036,84720.0,127,127,7
01/08/2024,01/07/2013,847.5,1.63071731,1382.032920225,0.3083,426.08074930536753,1808.1136695303676,71943.51825552963,12776.48174447036,84720.0,126,126,7
01/08/2024,01/08/2013,847.5,1.62957661,1381.066176975,0.3083,425.7827023613925,1806.8488793363924,71943.51825552963,12776.48174447036,84720.0,125,125,7
01/08/2024,01/09/2013,847.5,1.62697345,1378.859998875,0.3083,425.1025376531625,1803.9625365281624,71943.51825552963,12776.48174447036,84720.0,124,124,7
01/08/2024,01/10/2013,847.5,1.62259245,1375.147101375,0.3083,423.9578513539125,1799.1049527289124,71943.51825552963,12776.48174447036,84720.0,123,123,7
01/08/2024,01/11/2013,847.5,1.61484121,1368.577925475,0.3083,421.9325744239425,1790.5104998989425,71943.51825552963,12776.48174447036,84720.0,122,122,7
01/08/2024,01/12/2013,1695,1.60568879,2721.64249905,0.3083,839.082382457115,3560.7248815071152,71943.51825552963,12776.48174447036,84720.0,121,121,7
01/08/2024,01/01/2014,905,1.59373577,1442.33087185,0.3083,444.67060779135505,1887.001479641355,71943.51825552963,12776.48174447036,84720.0,120,120,7
01/08/2024,01/02/2014,905,1.58312881,1432.73157305,0.3083,441.71114397131504,1874.442717021315,71943.51825552963,12776.48174447036,84720.0,119,119,7
01/08/2024,01/03/2014,905,1.57212394,1422.7721657,0.3083,438.64065868531003,1861.41282438531,71943.51825552963,12776.48174447036,84720.0,118,118,7
01/08/2024,01/04/2014,905,1.56073061,1412.46120205,0.3083,435.46178859201507,1847.922990642015,71943.51825552963,12776.48174447036,84720.0,117,117,7
01/08/2024,01/05/2014,905,1.54865113,1401.5292726500002,0.3083,432.09147475799506,1833.6207474079952,71943.51825552963,12776.48174447036,84720.0,116,116,7
01/08/2024,01/06/2014,905,1.53972075,1393.4472787500001,0.3083,429.5997960386251,1823.0470747886252,71943.51825552963,12776.48174447036,84720.0,115,115,7
01/08/2024,01/07/2014,905,1.53251791,1386.92870855,0.3083,427.59012084596503,1814.518829395965,71943.51825552963,12776.48174447036,84720.0,114,114,7
01/08/2024,01/08/2014,905,1.52991705,1384.5749302499999,0.3083,426.864450996075,1811.4393812460748,71943.51825552963,12776.48174447036,84720.0,113,113,7
01/08/2024,01/09/2014,905,1.52777817,1382.63924385,0.3083,426.267678878955,1808.906922728955,71943.51825552963,12776.48174447036,84720.0,112,112,7
01/08/2024,01/10/2014,905,1.52184298,1377.2678968999999,0.3083,424.61169261427,1801.8795895142698,71943.51825552963,12776.48174447036,84720.0,111,111,7
01/08/2024,01/11/2014,905,1.51457303,1370.68859215,0.3083,422.58329295984504,1793.271885109845,71943.51825552963,12776.48174447036,84720.0,110,110,7
01/08/2024,01/12/2014,1810,1.50883944,2730.9993864000003,0.3083,841.9671108271201,3572.9664972271203,71943.51825552963,12776.48174447036,84720.0,109,109,7
01/08/2024,01/01/2015,985,1.49701303,1474.55783455,0.3083,454.60618039176506,1929.1640149417651,71943.51825552963,12776.48174447036,84720.0,108,108,7
01/08/2024,01/02/2015,985,1.48380715,1461.55004275,0.3083,450.59587817982504,1912.145920929825,71943.51825552963,12776.48174447036,84720.0,107,107,7
01/08/2024,01/03/2015,985,1.46433154,1442.3665669000002,0.3083,444.6816125752701,1887.0481794752702,71943.51825552963,12776.48174447036,84720.0,106,106,7
01/08/2024,01/04/2015,985,1.44639623,1424.7002865499999,0.3083,439.235098343365,1863.935384893365,71943.51825552963,12776.48174447036,84720.0,105,105,7
01/08/2024,01/05/2015,985,1.43108363,1409.6173755500001,0.3083,434.5850368820651,1844.202412432065,71943.51825552963,12776.48174447036,84720.0,104,104,7
01/08/2024,01/06/2015,985,1.42254834,1401.2101149,0.3083,431.99307842367006,1833.2031933236701,71943.51825552963,12776.48174447036,84720.0,103,103,7
01/08/2024,01/07/2015,985,1.40860317,1387.4741224499999,0.3083,427.75827195133496,1815.232394401335,71943.51825552963,12776.48174447036,84720.0,102,102,7
01/08/2024,01/08/2015,985,1.40034116,1379.3360426,0.3083,425.24930193358,1804.58534453358,71943.51825552963,12776.48174447036,84720.0,101,101,7
01/08/2024,01/09/2015,985,1.39434547,1373.4302879499999,0.3083,423.428557774985,1796.8588457249848,71943.51825552963,12776.48174447036,84720.0,100,100,7
01/08/2024,01/10/2015,985,1.38892865,1368.09472025,0.3083,421.783602253075,1789.878322503075,71943.51825552963,12776.48174447036,84720.0,99,99,7
01/08/2024,01/11/2015,985,1.37982183,1359.12450255,0.3083,419.01808413616504,1778.142586686165,71943.51825552963,12776.48174447036,84720.0,98,98,7
01/08/2024,01/12/2015,1970,1.36819219,2695.3386143000002,0.3083,830.9728947886902,3526.3115090886904,71943.51825552963,12776.48174447036,84720.0,97,97,7
01/08/2024,01/01/2016,1100,1.35223581,1487.459391,0.3083,458.58373024530005,1946.0431212453002,71943.51825552963,12776.48174447036,84720.0,96,96,7
01/08/2024,01/02/2016,1100,1.33990865,1473.8995149999998,0.3083,454.40322047449996,1928.3027354744997,71943.51825552963,12776.48174447036,84720.0,95,95,7
01/08/2024,01/03/2016,1100,1.32114834,1453.263174,0.3083,448.0410365442,1901.3042105442,71943.51825552963,12776.48174447036,84720.0,94,94,7
01/08/2024,01/04/2016,1100,1.31549173,1447.040903,0.3083,446.1227103949,1893.1636133949,71943.51825552963,12776.48174447036,84720.0,93,93,7
01/08/2024,01/05/2016,1100,1.30881676,1439.6984360000001,0.3083,443.8590278188001,1883.5574638188002,71943.51825552963,12776.48174447036,84720.0,92,92,7
01/08/2024,01/06/2016,1100,1.29765691,1427.422601,0.3083,440.0743878883,1867.4969888883,71943.51825552963,12776.48174447036,84720.0,91,91,7
